text,true_label,predicted_label,probability,confidence
“قضينا يوم جميل ولله الحمد”. الشاطئ الخاص جدا جميل - بوفيه الافطار منوع- الفيلا الملكي انظف من الشاليهات الاخري من حيث مستوي النظافه والاثاثالجلسات الخارجيه للحدائقالنادي الخاص للنساء. كان لنا حجزان للفيلا الملكي ولشاليه بشاطئ خاص شتان بينهما الشاليه يحتاج الي النظافه النظافه النظافه والامر المزعج عند وصولنا لم يكن الشاليه جاهز علما باننا وصلنا متاخر وكانت حجتهم المستاجر اللي قبلنا لم يخرج ف الموعد المحدد ف انتظرنا قرابه الساعه لتنظيفها,0,1,0.9898624420166016,High
“اعجبني”. سرعه انهاء اجراءات الدخول والخروج ، سرعه التجاوب خدمه السيرفس. الحمامات اعزكم الله لايوجد بها شطاف ، وايضا المشروبات الكحوليه في الثلاجه ، يوجد مطعم موال فيه راقصه,0,1,0.991999626159668,High
“لا”. بوفيه الافطار الموقع تصميم الفندق و المخطوطات. مواقف السيارات ضيقه جدا و احيانا لا نحصل علي موقف السجاد و الحمامات ليست بالنظافه المطلوبه لفندق خمس نجوم الطلب من مطعم الفندق باسعار مبالغه خدمه بطيئه الاضاءه خافته جدا,0,1,0.9559916853904724,High
“ممتازه”. النظافه. لايوجد عوازل صوتيه,0,1,0.9769300222396851,High
“شكرا جزيلا”. قرب الموقع من الحرم والتعامل الطيف من موظفي الاستقبال واخص بالاستاذ / سالم الحربي بالمامه وارشاده لنا باسلوب راقي جدا شكرا لكل القائمين علي راحه المسلمين.,0,1,0.9924917817115784,High
“مكان مناسب للعائله الذاهبه للتسوق بدبي”. مساحه الشقه مناسبه للزوجين والاطفال القرب من محطه المترومواقف متوفره للسياره. عدم وجود فرن للطبخعدم وجود غسالهازدحام المصاعد وتاخرها,0,1,0.9733557105064392,High
“جيد اذا كانت الاقامه قصيره جدا”. وجود مصلي بالدو الاول. الغرف بارد,0,1,0.8780451416969299,High
“الاحساء - المنطقه الشرقيه”. . نقل الباصات للحرم لم يكن مرتب و لايستجيب السائق في حال تواجدنا بالموعد يلزم عليهم توفير هذه الخدمه باكمل وجه و ارضا الزائر والانترنت متقطع و احيانا لايشبك,0,1,0.9492701292037964,High
“فندق جميل وحيوي”. اطلاله الغرف علي المسبح.,0,1,0.98636394739151,High
“فندق جيد”. السعر. الازعاح وقت النوم,0,1,0.9168860912322998,High
“القرب من العمل”. الهدوء. المواقف,0,1,0.979625403881073,High
“اقامه ممتازه”. الفطارلذيذ. الانترنيت,0,1,0.9766297340393066,High
“اقامه جدا جميله في هذا الفندق”. اكل الفندق لذيذ الموظفين راقيين الراحه والهدوء. لايوجد,0,1,0.9908271431922913,High
"“فندق راقي وتعامل ممتاز”. الغرف كبيره ومريحه , تعامل الموظفين ممتاز , الافطار مميز جدا ومتنوع , موقع متميز.",0,1,0.9886370301246643,High
“مكان هادي ومريح”. الموقع ممنتاز والخدمات كذلك. صوت بعض النزلاء فقطوعدم وجود عوازل للصوت,0,1,0.98809415102005,High
“جميل جدا”. كل شيء جميل. مافي شيء,0,1,0.9864815473556519,High
“موقع يمتاز بقرربه من الخدمات”. كل شيء جيد. سكنت في شقه بغرفتين وكان احد الحمامات به رائحه سيئه وطلبو مني تغيير الغرفه ولكني لم اغيرها بسبب اقامتي لم يتبقي منها الا يوم,0,1,0.9874175786972046,High
“فكره شقق مفروشه ممتازه بسبب تواجد العاب للاطفال ، موقع جيد جدا ، النظافه الي حد ما ممتازه”. فكره الالعاب والمسبح رائعه ، ولو يمكن تفعيلها بشكا افضل في جميع المشاريع السياحيه سيكون ذلك رائعا. خدمات المواقف ، وباب الفندق مغلق للسيارات,0,1,0.9825191497802734,High
“جميل من ذهب”. كله جميل. لاسعار مرتفعه,0,1,0.976586639881134,High
“بشكل عام ، لا باس به”. الاثاث والتكييف والقنوات افضل بكثير من ما مضي. جناح رجال الاعمال حسب ما ذكر في البوكينق يستوعب اربعه اشخاص ومع ذلك رفضوا استقبال الزوار !!!مع انهم في السابق لم يرفضوا !!!,0,1,0.9092408418655396,High
“السعر مختلف”. الاسره والاستقبال والخدمات. حجزت ب52 ودفعت 89 ريال عماني,0,1,0.9748989939689636,High
“فكر كثيرا قبل اتخاذ القرار”. الموقع والخدمات القريبه. الحقيقه احد موظفي الامن غير مهتم بنظافته الشخصيه وكانه لم يستحم من سنه وهو واجه الفندق,0,1,0.9656602740287781,High
“ليس به غير قرب المكان من الحرم المكي الشريف”. الموقع مناسب بالنسبه للحرم. وجود جلسات استراحه امام مدخل الغرف مما يتسبب في الازعاج من قبل بعض الزوار وجلستهم للدردشه امام الغرف دون مراعاه للضيوف النزلاء,0,1,0.9610096216201782,High
“الخالدي”. النقل من الفندق الي الحرم.,0,1,0.6178935766220093,Medium
“الاستقبال والترحيب”. الفندق ممتاز. لا شيء,0,1,0.9712305068969727,High
“ممتاز”. I ts very good hotel and they have good team resption spetaily ( cristian ) she was very kind and helpful for us ... i suggest to visit it. فقط الصعود الي الطابق الثاني للاستعلامات,0,1,0.9850255846977234,High
“رائع”. شرفه البلكونه والهدوء. بعد الغرف عن الرسيبشن,0,1,0.9723612070083618,High
“يورك قديم”. موقعه بوسط البلدتعامل الموظفين ودودعدم سحب مبلغ تامينتاخير موعد المغادره. مواقف سيارات (متوفره وتحتاج سياره للذهاب للموقف)التلفز قديم والقنوات قليلهعدم توفر غلايه,0,1,0.9700285196304321,High
“شكرا علي التعاون الجميل منالجميع وﻻني لم اقابل ايصعوبات وتم تحقيق المطلوب”. اﻻستقبال الجيداﻻفطار المنوع والماءمون اﻹطﻻله علي البحر طبعا ليست كل الغرف مطله عله البحر. ﻻ شئ,0,1,0.9832162261009216,High
“القصيم”. اعجبني السعه في الغرف ٠النظافه في دورات المياه. السرير غير مريح مطلقا وهذا ما جعلني اغادر الشقه . عدم وجود موكيت او بمعني اصح فرشات بالغرف,0,1,0.9705826640129089,High
“رحله ممتعله مع فنادق الهلتون بدبي”. حبذي لو زياده في اصناف الافطار. الانتظار لوقت طويل لاستخدام المصاعد,0,1,0.9867644309997559,High
“سهل”. موقع التواصل تمام فقط.,0,1,0.887703001499176,High
“السعر مرتفع مقارنه بموقعها”. الاستقبال رائع ونظافه المكان.,0,1,0.9692018628120422,High
“اجمل مافي الاقامه القرب من الحرم المكي”. قرب الفندق من الحرم المكي وتوفر باصات لنقل الساكنين الي الحرم مجانا. موقع الفندق في شارع ضيق جدا مع زحمه السيارات وعدم توفر مواقف الاثاث الارضي للفندق يحتاج تغيير بالكامل وجود غبار علي الطاولات والكراسي في الغرف,0,1,0.9590948224067688,High
“جيد مرتفع”. قربه من الخدمات ( مطاعم - مراكز تموين - مغاسل ). ضعف خدمه الواي فاي,0,1,0.9474623203277588,High
“راقي وجميل”. اخذت غرفه فيها بلكونه لكن اثاثها جدا عادي واخذت الغرفه الاخري بدون بلكونه غرفه كلها قزاز علي البحر وبرج العرب اثاثه جميل جدا فاخر منتجع جميل جدااا. التشيك ان يتاخر من الزحمه,0,1,0.9932166934013367,High
“الفندق ٤ نجوم او اقل”. صف السياراتواي فاي فريسرير اضافي فريالنظافه جيدهسرير مريحديكور جديدقنوات شوتايممكواه لكي الملابسسخان ماء للشاهي والقهوهمسبح خارجي. التاخير في الدخولالانترنت ضعيف في بعض الاحيانالتكييف ضعيفالشور للاستحمام بارد ولم اعرف كيف اشغلهالشامبو يجعد الشعرقنوات التلفاز تتقطع في حال ضعف الانتر نتلا يوجد محول كهرباء قريب في الصالهبعيد عن المدينهاسعار المطعم في حال الطلب في الغرفه اوالبوفيه مبالغ فيها١بيبسي ١٨ درهم مع السيرفس ١٠ دراهم المجموع ٢٨ درهمواضافه مبلغ وقدره ٤٠ درهم كل ليله علي سعر الغرفه بمسما سياحه وانا مواطن وليسا سايحا,0,1,0.9729323387145996,High
“مجموعه اصدقاء”. الفندق لاباس به. هنالك حشرات صغيره في المطبخ وتجمع الماء في الحمام غير انا طلبنا حذيان للحمام وجابوها لنا ولكنها بغت تطرحنا في السيراميك,0,1,0.6878253221511841,Medium
“جيده لولا المبالغه في الاسعار”. . المبالغه في زياده الاسعار عندما قمت بالتمديد لثلاثه ايام,0,1,0.9477208256721497,High
“اقيم الفندق ٤ نجوم”. . لم تكن الديكورات الداخليه بالمستوي لفندق ٥نجوم والمطعم الوحيد في الاوتيل يقدم الاطباق الهنديه فقط لايتناسب مع اذواق الجميع,0,1,0.9459879994392395,High
“موقع علي الجبل”. هدوء المكان. عدم ذكر ان مكان الفندق علي تله عاليه وصعوبه الصعود للمكان مع عدم تواقر وسيله مواصلات.,0,1,0.9267249703407288,High
“جميله لو كان الحمام مكتمل”. نظافه الفندق. النت وسباكه الحمام,0,1,0.9706085920333862,High
“الموظف في الاستقبال سيء في المعامله”. كل شي جميل الا موظف الاستقبال. موظف الاستقبال + ترتيب الغرفه عندما طلبت منهم رفضوا,0,1,0.971993625164032,High
“جيد ومقبول”. بصراحه انا في البدايه حجزت موده النور وعندما جيتهم لم ارغب في السكن لديهم فاردت الغاء الحجز فذهب للتسويق عند شخص اسمه عثمان في موده الواحه فاقنعني بالسكن في موده الواحه ووجدت الوضع افضل بكثير ونزل لي في السعر الموجود في البوكنق وكان تعامله ممتازومن ناحيه الفندق انا معجب فيه من عده نواحي :١- قربه من الحرم٥ دقايق وانا داخل الحرم٢- الاثاث جيد نوعا ما٣- عند التدخول للفندق تشم رايحه طيب ( بخور ) ميزه٤- وجود بقاله اسفل الفندق ( مع انها غاليه في بعض الاشياء)واذا احتجت متاجر اكبر بت داوود جنبك في الموفنبيك. ١- عدم توفر مواقف سيارات كافيه للنزلاء مما يجعل المرور يسحب سيارتك ويضع هديه بورقه صفراء علي القزاز ( مخالفه)مما جعلني اوقف سيارتي في مواقف الحرم الساعه ١ ريال وانا مرتاح البال٢- الاستقبال ما يرد علي اتصالك من هاتف الغرفه لزم تنزل تقول لهم وش تبغي ٣- ما ينظف الغرفه الا بشق الانفس٤- ممكن يجيك ضيف في الغرفه في اي وقت ( مستاجر جديد)وحصل معي س ١٢:٣٠ صان تم طرق الباب علي وكنت علي وشك النوم فلم استجب له اولاثم بعد استمرار الطرق اكثر من ثلاث مرات فتحت فاذا بالعامل ومعه بطاقه الباب ومع نزيل فتاسف والقي باللوم علي الاستقبال فتم سحب البطاقه منه بعد اتضح ان بطاقتي تم الغاءها وتم تنشيط بطاقه النزيل الجديد مكانهابعدها اتصل الاستقبال يتاسف من هذا الغلط وانه بدون قصد ( لازم يهتمون بهذا الامر )٥- وقت الذروه يبغي لك نصف ساعه او اكثر تمسك سري عند الاصنصيل ( زحمه قبل الصلوات )٦- المطعم ما فيه الا وجبه فطور ( لم اعجب بالاصناف ) ومع ذلك عليهاا رسوم ٢٥ ريال للشخص٧- النت غير موفر الا عند الاستقبال فقط,0,1,0.9826221466064453,High
“سلامات”. نظيف. بسبب ارتفاع التقييم. اصحاب الفندق رفعو السعر وصار كانه سعر فندق خمس نجوم. هذا يدعي استغلال,0,1,0.9062975645065308,High
“حليو”. بعيد عن زحمات جده. فيش شحن الجوال في غرفه الجلوس للجناح تصميم الجناح ومساحته,0,1,0.9811326861381531,High
“فندق ممتاز”. الافطار رائع ومتنوع والموقع اكتر من ممتاز. لاشئ,0,1,0.9813222885131836,High
“لا ينفع للعرسان نهائيا”. الموقع - فخامه المبني - الهدوء. بطاقه الغرفه لاتفتح حيث انني كم مره اخرج من الغرفه واعود واجد البطاقه لاتفتح الباب واتصل عليهم وانتظر طويلا حتي ياتي احد منهم ببطاقه اخري ليفتح الباب. كذلك المطعم دون المستوي وكذلك بكج العرسان 0 من عشره. حاطين كم حبه ورده وكيكه صغيره جدا وحبيتين موز وعنب. الجو العام شبه كئيب,0,1,0.9808965921401978,High
“الافضل علي الاطلاق”. Thanx for all Armani stuff. Cigar lounge,0,1,0.985293984413147,High
“اقامه جميله .. تستاهل التكرار”. المرافق المتوفره جميله ومتنوعه. اسعار الروم سيرفس غاليه جدا .. الانترنت المدفوع بالغرف ايضا,0,1,0.9881360530853271,High
“جيده”. الفندق مصمم بطريقه جميله. ضيق المساحه لبوفيه الافطار عدم تواجد المساعدين حولين بوفيه الطعام المساعده والحفاظ علي النظافه,0,1,0.9603478908538818,High
“ممتعه”. الغرفه مطله علي البحر. المكيف لايبرد- لايوجد شطاف للحمام,0,1,0.9590276479721069,High
“طيبه”. مساحه الشقه- الموقع. تاخر في تشييك الدخول والمغادره- الواي فاي مفترض يكون مجاني- المروش تسيل المياه وسط الحمام,0,1,0.9636262059211731,High
“لا يوجد”. هدوء. بعيد من الحرم,0,1,0.9103279113769531,High
“ممتاز لمن لديه عائله”. الموقع وعدم وجود مراقص وبارات. العوازل الخاصه بالصوت وروائح الدخان والمجاري المنبعثه من فتحات التهويه,0,1,0.9510475993156433,High
“شرح مفصل لاقامه ٥ ليالي”. اهلا،،من باب اننا نتساعد قيمت لكم والا عمري والله ماحبيت هالتقييمات..الشي الوحيد اللي اعجبني انه قريب من الحرم ولله الحمد. سكنت ٥ ايام تقريبا،،دخلت وطلعت وماجتني المغسله ع كثر ماطلبتهم.اتصلت اطلب قهوه وتاخر علي،،دقيت اشيك قال ي اخي ماانت بالغرفه..طلع رقم تحويلتي يختلف عن الغرفه😩المواقف المواقف اسوا شي واجهني.البوفيه خصوصا الافطار زحمه زحمه واكلهم اللهم لك الحمد .ماادري هل هو عشان زحمه اجازه وموسم والا فعلا ماعندهم دبره...للامانه المواقف تقريبا ٢٠ ويعطونك كرت تدخل واذا مليانه مافيه موقف مايدخلونك...توقف بعيييد بعد مسافه ٧٠٠ متر(موقف نظامي) واذا تبي تغامر بالشوارع جنبك عاد شي ثاني.دعواتي لكم بالتوفيق,0,1,0.9558436274528503,High
“مكان اقاه فحم بسعر معقول”. الافطار ممتاز واثاث الفندق مريح ونظيف. رائحه التدخين في انحاء الفندق بما فيها الاقسام التي يمنع التدخين فيها,0,1,0.9635455012321472,High
“حيث الراحه والهدوء والروحانيه”. الافطار المجاني / استقبال الموظف حاتم. المواقف / توقف بعض المصاعد عن العمل / عدم وجود ملامع احذيه/ اصوات بالغرف المجاوره.,0,1,0.9870179295539856,High
“روحانيه الاقامه وروعه المشاعر”. كل شيء كان اكثر من رائع. لاشيء,0,1,0.9920925498008728,High
“رحله ايمانيه”. اطلاله جميله علي الحرم. لا يوجد نت,0,1,0.9808225035667419,High
“اطلاله رائعه عالجبل”. . الغرف المطله علي الجبل غير مذكوره في خيارات بوكينغ,0,1,0.9781836867332458,High
“فندق جميل”. الهدوء. النظافه سيئه .. لي يومين واضع ورقه تنظيف الغرفه علي الباب ولم يتم التنظيف,0,1,0.9405601024627686,High
“ناجحه الي حد ما”. السرير كان جيد. المياه بها بعض الصداالموكيت قديم,0,1,0.9323869347572327,High
“طاقم الاستقبال ممتاز”. حسن الاستقبال وتقبل الملاحظات.,0,1,0.9801616072654724,High
“انصح بالفندق”. القرب من ابواب النساء في المسجد النبوي. المواقف ضيقه,0,1,0.9858954548835754,High
“محمد السلمي”. فندق حلو ونظيف والاثاث جميل. الغرفه كان فيها جني بسم الله الرحمن الرحيم,0,1,0.983664333820343,High
“الفندق بهذه المواصفات مقارنه بالسعر ممتاز”. كافه الخدمات متاحه مع النظافه و الهدوء و الباركنج.,0,1,0.9916250109672546,High
“اسوي فندق بدبي”. لان اكرررررررر الحجز بهذه العزبه. لا شي,0,1,0.9810179471969604,High
“شقه جميله”. حجم الغرفه واسعه ورايق والفطور م جربته. الممرات رخام وهذا مزعج لساكنين الغرف في تسحيب الشنطه يدخل الصوت واللي نومه حساس بيتعب نفسيا والنت جدا سي كل م قفل الجوال لازم تسجل من جديد,0,1,0.9840723872184753,High
“جيد”. قرب المكان حسن الضيافه سرعه الدخول. مفتاح الغرفه غير نشط معظم الاوقات,0,1,0.9880014061927795,High
“خمسه نجوم”. الموقع جميل. لاشي,0,1,0.9832997918128967,High
“جيدا جدا”. افطار جدااا تعبان مايستهل دولار في ريحه في الفرش ملاحظه هناك فندق لندن اكتر من واحد وضيعت العنوان وشكرا لكم جزيل الشكر. ولا شي غير .مكان بجانب السوق المترو,0,1,0.9497007727622986,High
“okkkkkkkkkkk”. okkkkkkkkkkkkk. okkkkkkkkkkkkkk,0,1,0.9662527441978455,High
“التعامل ممتاز تاخير اجرات الدخول ازدحام المصاعد”. تعامل الاستقبال. المصاعد واجرات الدخول واقتطاع ملالغ من الفيزا وسحب مبالغ اخري,0,1,0.9514814615249634,High
“شكرا فندق روتانا المسك”. مستوي الفندقه. المهاقف المواقف المواقف,0,1,0.983159065246582,High
“جيد”. موقع الفندق. لم يعجني السرير غير مريح.لم يعجبني الخدمه. لا يوجد سوق داخلي او سوبر ماركت داخلي,0,1,0.916735053062439,High
“٨،٩”. البيك ممتاز جدا. في الوان علي الحااط,0,1,0.9580064415931702,High
“جميل”. الموقع قربه من محطه المترو في مول الامارات عدم وجود ازعاج عدم وجود بار الموظف مصطفي في بوفيه الافطار. رفض الموظفه اللبنانيه تاخير الخروج الي الساعه ٢ الظهر بمزاجها وتواصلت مع الاستقبال ووفقوا,0,1,0.9778969287872314,High
“فراس”. . النظافه لم تكون بالشكل المطلوب جميع مفارش الغرف تحتاج الي تبديل,0,1,0.6300867795944214,Medium
“حفر الباطن _ السعوديه”. مطاعم متوفره بكثره بالفندق. لا يوجد لوحه باسم الفندق والعنوان غير واضحه حيث ان الفندق يقع خلف دار التوحيد ولا توجد المواقف الجهه,0,1,0.9619889259338379,High
“كانت اقامه جميله جدا ومريحه في مكان جميل جدا وهادي”. الهدوء النسبي والراحه وديكور الفندق. فرش الممرات في الفندق قديم نوعا ما,0,1,0.9876091480255127,High
“الاهتما”. . بس يعرفوا انو انت حاجز عن طريق البوكنك بصير بدو يعطيك اسوء الغرف و اسوء اطلاله. علما انو الغرف الاخري شاغره,0,1,0.973506510257721,High
“ممتاز”. كل شئ اعجبني. البعد عن المدينه والتكلفه العاليه للتكاسي,0,1,0.9818297624588013,High
“رحله العائله”. الراحه وعدم الازعاج. عدم وجود شطافات في الحمامات,0,1,0.9907659292221069,High
“مسافر دوما للمدينه”. الفندق جيد لمن يريد الحد الادني من اساسيات الاقامه. ضيق الحمام نوعا ماوقدم الاثاث تقريبا,0,1,0.9559974670410156,High
“فندق رائع جدا”. جميل بشكل عام.,0,1,0.9750658869743347,High
“هدوء”. الهدوءقرب السوق. لا يوجد,0,1,0.9776929020881653,High
“الصدق”. وسع المكان.. لا يمكن استقبال اي زوار .,0,1,0.9801934361457825,High
“لايوجد سرير للطفل الثالث مع العلم بان الحجز واضح زوجان وثلاثه اطفال ولا يوجد واي فاي داخل الغرفه”. الاستقبال والمواصلات للحرم والمواقف ونظافه الفندق. لايوجد سرير للطفل الثالث مع العلم بان الحجز واضح زوجان وثلاثه اطفال ولا يوجد واي فاي داخل الغرفه,0,1,0.9755398035049438,High
“من افضل اماكن الاقامه”. تعامل الموظفين اكثر من رائع.,0,1,0.9922199845314026,High
“دبي الاجمل”. موقع مميز. الازعاج,0,1,0.9542781710624695,High
“سكن مريح”. . تهريب بدوراه المياه اكرمكم اللهاخذ مبلغ لدخول مبكرا,0,1,0.9822238087654114,High
“مناسب جدا”. كان الافطار لذيذا.,0,1,0.9743515849113464,High
“روعه”. الخدمه. لا شيء,0,1,0.9823779463768005,High
“ضيوف الرحمن لهم كل الود والاحترام”. الغرفه واسعه والاطلاله علي الكعبه تجربه ممتازه. ١- كنت واقف بالصف عند احد موظفي الاستقبال عند تسجيل الدخول تركني وذهب الي زبون اخر فقلت له لايحق لك تجاوزي والدهاب الي زبون اخرقال لي الموظف اذهب الي موظف استقبال اخر لاني لن اخدمكناسف علي وجود مثل هذا الموظف اللذي لم يحترم زبون فنادق ال 5 نجوم٢- الحمام في الصاله في غرفه رقم ٣٠١٢ يطفح الماء فوق البلاط لان السرميك اعلي من فتحه تصريف الماء,0,1,0.989945113658905,High
“شقق فوق الرائعه”. . لا شئ,0,1,0.9908855557441711,High
“اجمل رحمه بالبشر”. الموقع لسهوله العبادات. ارتفاع اسعار الخدمات بالداخل,0,1,0.969058096408844,High
“جيد”. . ازعاج الشارع,0,1,0.9565451145172119,High
“الجواد في الموجود”. موقع الفندق. رائحه الاثاث و المفروشات,0,1,0.909638524055481,High
“محمد شمس”. النظام وقرب الفندق من الحرم الشريف. ارتفاع السعر,0,1,0.981986403465271,High
“بعيد”. مكان نظيف . قريب علي الميترو. بعيده جدا علي السنتر,0,1,0.9515463709831238,High
“موظف الاستقبال المغربي شريف كان رائع وقمه في الذوق وهو مكسب للفندق ارفع له قبعه الاحترام”. . موظف الاستقبال المغربي شريف كان رائع وقمه في الذوق وهو مكسب للفندق ارفع له قبعه الاحترام والتقدير وكذلك مديرالفندق,0,1,0.9466285705566406,High
